id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
642690322062294733,*NEW* 3BED/3.5BATH Apartment in Historic Mansion,32538824,Mimi,,Near East,39.9666,-82.96396,Entire home/apt,286,2,1,2022-09-05,1,2,343,1,2022-2083
642915613477318995,The Peace Palace.,462768957,Phyllis,,Downtown,39.95989,-82.99876,Entire home/apt,92,1,10,2022-09-04,3.70,1,233,10,2019-5459
643178522251567611,Lovely 2-bedroom townhome in the heart of Columbus,88881855,India,,Near East,39.95781015540096,-82.97352366149426,Entire home/apt,90,1,18,2022-09-19,9.64,1,351,18,2022-2380
643285303043943056,"5 Bedroom, 2 bath half-acre New Albany ranch home!",258817989,Nate,,Rocky Fork-Blacklick,40.0886473,-82.8091451,Entire home/apt,344,1,1,2022-09-07,1,6,355,1,
643414493807268781,Cozy 3 Bed Townhome In The Heart of Columbus!,188927124,Don,,South Linden,39.98285,-82.98009,Entire home/apt,318,28,2,2022-09-04,0.59,6,264,2,2022-1725
644746278716686178,The Blue Door Cottage- pet friendly-near OSU-wifi,85306143,Jeremiah,,South Linden,39.98222,-82.98896,Entire home/apt,260,1,3,2022-09-05,2.00,10,160,3,2021-2504
644777711014083301,Graffiti House 2-German Village-2 King beds-pets,85306143,Jeremiah,,Near South,39.94232,-82.98444,Entire home/apt,268,1,8,2022-09-11,4.00,10,156,8,2021-3330
644899162933283569,The Shores (A)- king bed-pet friendly-near OSU,85306143,Jeremiah,,West Olentangy,39.99052,-83.04184,Entire home/apt,219,1,1,2022-09-04,1,10,158,1,2021-3241
644982394541772951,"COTTAGE CHARMER, 2bdrm2bth SELF CHK-IN,NEAR DTWN",66657829,Tonda,,Near South,39.93424,-82.98303,Entire home/apt,147,2,12,2022-09-18,3.91,1,152,12,2022-1506
645160371813931633,"The Victorian Villager, Lovely Campus Studio, OSU",115836608,Erich,,Near North/University,39.99043,-83.01309,Entire home/apt,83,5,2,2022-08-14,0.74,24,355,2,2022-1313
645517813181227864,The Dakota (B)- king bed-pet friendly-near OSU,85306143,Jeremiah,,West Olentangy,39.98938,-83.04207,Entire home/apt,169,1,2,2022-09-02,1.71,10,116,2,2021-3240
645537884317280649,The Carolina (C)- king bed-pet friendly-near OSU,85306143,Jeremiah,,West Olentangy,39.98884,-83.04216,Entire home/apt,186,1,3,2022-09-12,1.50,10,152,3,2021-3239
645543989922978813,The Avalon (D)- king bed-pet friendly-near OSU,85306143,Jeremiah,,West Olentangy,39.98932,-83.04337,Entire home/apt,162,1,7,2022-09-08,5.38,10,153,7,2021-3238
645558078236624766,Graffiti House 1-German Village-2 King beds-pets,85306143,Jeremiah,,Near South,39.94154,-82.98577,Entire home/apt,268,2,5,2022-09-04,2.50,10,142,5,2021-3331
645568162665334007,The Gatsby (A)- king bed-pet friendly-fast wifi,455221068,Mark,,West Olentangy,39.99014,-83.0515,Entire home/apt,242,1,2,2022-08-31,1.00,7,109,2,2021-3236
645584549753917158,The Charleston(B)- king bed-pet friendly-fast wifi,455221068,Mark,,West Olentangy,39.99054,-83.05139,Entire home/apt,138,1,4,2022-09-11,4,7,163,4,2021-3237
645597910629541447,The Broadway (C)- king bed- pet friendly-fast wifi,455221068,Mark,,West Olentangy,39.99198,-83.05203,Entire home/apt,153,1,2,2022-09-04,1.11,7,161,2,2021-3234
645603264613200849,The Avenue (D)- king bed-pet friendly-fast wifi,455221068,Mark,,West Olentangy,39.99164,-83.05289,Entire home/apt,165,1,3,2022-09-07,1.50,7,161,3,2021-3235
645646305864914465,Modern 3 bedroom-Near OSU/downtown-Private balcony,85306143,Jeremiah,,Near North/University,39.99067,-82.99969,Entire home/apt,261,1,1,2022-09-04,1,10,164,1,2021-2502
645650623259658703,Modern 3 bedroom-Near OSU/downtown-Private balcony,85306143,Jeremiah,,Near North/University,39.9905,-82.99993,Entire home/apt,261,1,3,2022-09-04,2.25,10,161,3,2021-2500
645653132997368350,Modern 3 bedroom-Near OSU/downtown-King Beds-Patio,85306143,Jeremiah,,Near North/University,39.99203,-82.99875,Entire home/apt,261,1,3,2022-09-04,1.96,10,164,3,2021-2503
645770647887539448,"The Nest on Neil, 2B/3Bath Condo Amazing Location!",54769683,Annie,,Near North/University,39.97785,-83.01217,Entire home/apt,192,1,9,2022-09-11,3.10,13,259,9,2022-1757
646324746864688202,Country living in the city,8905371,Abdul,,Northwest,40.07413,-83.09234,Private room,89,1,2,2022-09-04,2,1,264,2,2022-2023
646353921716435939,Landing | Modern Apartment with Amazing Amenities (ID929327),263502162,Landing,,Far East,39.97799,-82.81774,Entire home/apt,86,30,0,,,25,0,0,
647477833163159552,★NEWLY RENOVATED! Private Home 4BR/2BA w/ Pergola★,463720466,Dubbs Vision Property Management,,South Linden,40.00523,-82.94002,Entire home/apt,235,2,7,2022-09-13,4.29,2,342,7,2022-2188
647647367296353031,Rustic Treetop Apartment w/ Off Street Parking,58022914,Matthew,,Near North/University,40.01453,-83.00311,Entire home/apt,92,2,4,2022-08-14,1.50,2,144,4,2021-2886
648668324769523401,"The Buckeye Bungalow, an updated urban retreat",78518759,Steven,,North Linden,40.01834,-82.9757,Entire home/apt,118,2,8,2022-09-12,2.53,1,356,8,2022-1742
648724824091108630,Cute Condo - Heart of Short North,345450411,Evan,,Near North/University,39.97923,-83.00124,Entire home/apt,107,2,13,2022-09-18,3.90,10,102,13,2022-1893
648883753153691754,Jungle TWIN loft 🌿🐯 - Free Parking  • Downtown • Short North  • Nationwide & Convention Center,109117484,Sergio,,Near North/University,39.98549,-83.0046,Entire home/apt,324,1,0,,,10,359,0,2021-2237
649994284139630997,King of Clovers Private Mansion- 5 BR-close to OSU,182105923,Holly,,Near North/University,39.98914,-83.00904,Entire home/apt,643,2,0,,,1,167,0,2022-2484
650039277805700782,Crafty Townhome in OTE! Central Location!,188927124,Don,,Near East,39.96166,-82.95974,Entire home/apt,183,1,11,2022-09-18,3.47,6,2,11,2022-1721
650199292221628748,Cozy home with free parking space.,294156648,Josephine,,Eastmoor/Walnut Ridge,39.96553,-82.88759,Shared room,56,5,1,2022-07-09,0.40,2,365,1,
650729479812313471,Amazing Apartment along the River,224493353,Dom,,Franklinton,39.95571,-83.01111,Entire home/apt,182,2,10,2022-09-09,3.19,17,330,10,2022-8874
650959984813400709,PrivateParking/Entrance_OSU/ExpoCentr 7B Renovated,249951812,Jessie,,Near North/University,39.99479,-82.99618,Entire home/apt,94,1,22,2022-09-18,7.86,19,90,22,2022-2229
650990161707962867,Beautiful Cozy home with free parking space.,294156648,Josephine,,Eastmoor/Walnut Ridge,39.9655955,-82.8880981,Private room,52,1,6,2022-09-13,3.00,2,360,6,
651366559700585907,The Nurse's Nest! GARAGE. Steps to CHILDRENS HOSP.,115836608,Erich,,Near South,39.95053,-82.9805,Entire home/apt,143,2,4,2022-08-21,1.38,24,153,4,2022-1961
651419350114270363,Stunning 2 bedroom townhouse w/ loft and fire pit,228902612,Jilian,,Near East,39.95524,-82.95511,Entire home/apt,60,30,0,,,2,353,0,
651453335033094452,"Cozy comfort, close to OSU and downtown Columbus!!",445278409,Kye,,Near North/University,39.99668,-82.9966,Entire home/apt,109,2,9,2022-09-04,3.07,2,172,9,2021-1424
653468529552019742,NEWLY RENOVATED HOME NEAR UNIVERSITY & STADIUM,426481609,Sherry,,Near North/University,40.01649,-83.00307,Entire home/apt,122,2,10,2022-09-04,3.61,1,83,10,2022-5482
653656720087051353,Lovely apartment in German Village!,370932411,Luisana,,Near South,39.95135,-82.99436,Entire home/apt,111,1,7,2022-09-18,3.50,1,338,7,2022-2126
653775559354526904,WALKING DISTANCE FROM CHILDRENS HOSPITAL!,184442306,Luke,,Near South,39.94716,-82.98033,Entire home/apt,139,1,6,2022-09-04,2.43,1,81,6,2022-1732
653835942783806111,Historic 1 Bedroom Suite with a modern charm,449053468,Judges Mansion,,Near East,39.96493,-82.96728,Private room,153,2,8,2022-09-18,2.86,8,358,8,2022-1941
653868097918774892,Landing | Modern Apartment with Amazing Amenities (ID778903),263502162,Landing,,Hayden Run,40.05981,-83.13057,Entire home/apt,123,30,0,,,25,0,0,
654154037401127612,Newly designed studio apartment,453019578,Bryden,,Near North/University,39.99738,-83.00599,Entire home/apt,54,30,0,,,23,0,0,
654207422236627986,"Momma's King Suite, Easy & Breezy w/ ensuite",366979564,Janeen,,Hayden Run,40.09682,-83.15244,Private room,77,1,12,2022-09-18,3.96,2,302,12,
654509731647218720,Cozy Private Suite with Private Entrance,30698581,Morgan,,Clintonville,40.0286218,-83.01899639999999,Private room,45,2,11,2022-09-01,3.75,1,45,11,2020-1151
654528998223104469,"Unique Artful Apartment:Parking, Balcony, OSU Area",465382448,Griff,,Near North/University,39.99494,-82.9989,Entire home/apt,83,2,6,2022-09-18,5.45,1,138,6,2022-2345
655024644097204014,Premium Furnished 1 Br in Downtown Columbus,465569802,Betty,,Downtown,39.9636805,-82.98463749999999,Entire home/apt,62,30,0,,,6,325,0,
655063661166837578,"Room Near NCH, DWNTWN, OSU/Med Ctr3",380948398,Takeiciou,,Near South,39.94947,-82.95716,Private room,30,14,1,2022-08-26,1,5,170,1,2022-1860
655136409709029607,"Furnished 1Br ADA compliant, Downtown Columbus",465569802,Betty,,Downtown,39.9636805,-82.98463749999999,Entire home/apt,62,30,0,,,6,351,0,
655218774467674967,"Near OSU, CMH and Easton with Free Wifi & Parking",261692245,Dane & Jing,,Northeast,40.02557,-82.90042,Private room,40,14,0,,,9,243,0,
655918725631502795,Modern Industrial Loft in the Heart of Downtown,173085578,Yafet,,Downtown,39.95707,-82.99431,Entire home/apt,132,1,10,2022-09-18,3.75,1,357,10,2022-1783
656005938323301818,★NEWLY RENOVATED! Loft Style Guest House w/ Patio★,463720466,Dubbs Vision Property Management,,North Linden,40.04949,-82.96481,Entire home/apt,125,2,3,2022-09-18,2.37,2,354,3,
656418897036931247,~Balcony + King Bed + Washer/Dryer + Gym + Pool~,27280979,Jesse,,Rocky Fork-Blacklick,40.09973,-82.84928,Entire home/apt,119,30,0,,,37,318,0,
656418949319308086,Top-Floor Dublin Hideaway w/WiFi + Washer/Dryer + Luxury Bedding!,27280979,Jesse,,Hayden Run,40.06292,-83.14323,Entire home/apt,139,28,0,,,37,325,0,
656419621134730071,⭐ Park View 2BR w/King Bed + Laundry + WiFi - Perfect For Long Stays! ⭐,27280979,Jesse,,Rocky Fork-Blacklick,40.09828,-82.84914,Entire home/apt,149,30,0,,,37,0,0,
656420023033772598,King Bed + Washer/Dryer + Balcony + Gym + Pool!,27280979,Jesse,,Far North,40.1429,-82.95477,Entire home/apt,139,28,0,,,37,330,0,
656420494906184352,The Pawfect Long-Stay Flat w/Patio + Washer/Dryer + Amenities,27280979,Jesse,,Far North,40.14221,-82.95571,Entire home/apt,109,28,0,,,37,361,0,
656428628087330034,Pond View Loft w/Free Parking + Washer/Dryer + Amenities!,27280979,Jesse,,Far North,40.14155,-82.9559,Entire home/apt,109,28,0,,,37,332,0,
656638768267271420,The Red Brick Inn II - Updated,26958698,Benjamin,,Near East,39.95394,-82.96894,Entire home/apt,134,30,3,2022-08-17,1.80,107,362,3,2021-2453
657129871465951560,4BR home near Downtown w/ Pretty Patio & Game Room,130508530,Ceylan,,Near East,39.97682,-82.9737,Entire home/apt,348,1,8,2022-09-18,4.14,1,73,8,2021-3333
657137933789448463,Housepitality ~ The Mint Julep House,26958698,Benjamin,,Franklinton,39.95238,-83.02254,Entire home/apt,189,1,8,2022-09-11,3.53,107,357,8,2021-3613
657149885640273121,Housepitality- The 614 Peaceful Escape - Old Town!,26958698,Benjamin,,Near East,39.95568,-82.9525,Entire home/apt,175,1,2,2022-07-27,1.00,107,364,2,2021-3290
657168461951240229,THE GAHANNA CABANA - LRG 5 BR HOME,158439641,GH Hospitality,,Northeast,40.0203,-82.90037,Entire home/apt,319,2,3,2022-08-28,1.70,52,335,3,
657581693626961842,"Room Near NCH, DWNTWN, OSU/Med Ctr4",380948398,Takeiciou,,Near South,39.95066,-82.95609,Private room,29,14,1,2022-08-06,0.64,5,169,1,2022-1860
657862575975635989,"Lovely 2 Bedroom, with Free Parking On Premises",1229984,John,,Near North/University,39.99832,-82.99564,Entire home/apt,103,2,5,2022-09-18,2.14,1,23,5,2022-2132
657898226174869566,Buddha Steve's Boho Bungalow,26958698,Benjamin,,Near East,39.9567,-82.96357,Entire home/apt,134,1,4,2022-08-23,1.48,107,341,4,2022-1329
657904015140221706,★Victorian★OSU★Mapfre★Laundry★Bus/walk★COZY ATTIC★,41002453,Jerry,,Near North/University,40.00834,-82.99788,Private room,68,2,5,2022-07-24,1.76,15,356,5,2022-1108
657919724442462486,Housepitality - Cityscape - Historic 2BR,26958698,Benjamin,,Near South,39.95017,-82.99721,Entire home/apt,164,1,5,2022-09-11,2.38,107,360,5,2022-1403
657932809737730523,Long Term Studio Stay - German Village / Downtown!,26958698,Benjamin,,Near South,39.94774,-82.98658,Entire home/apt,127,1,1,2022-07-28,0.54,107,360,1,2021-2972
658541716752778616,Beautifully Designed 2 Bedroom Townhouse,63663676,Miq,,South Linden,39.98153,-82.9801,Entire home/apt,84,1,7,2022-09-05,2.66,1,355,7,2022-1725
658577106575323999,"Room Near NCH, DWNTWN, OSU/Med Ctr5",380948398,Takeiciou,,Near South,39.94946,-82.95722,Private room,36,14,1,2022-08-09,0.68,5,128,1,2022-1860
658617576462853340,Groovy Two Bed near German Village & Downtown!,6257848,Brian,,Near South,39.9458,-82.98132,Entire home/apt,85,1,1,2022-09-04,1,1,359,1,2022-1423
658663187178540966,Lovely 3 Bedroom Condo off Schiller Park,107951227,Brandon,,Near South,39.9432033,-82.9898371,Entire home/apt,464,1,8,2022-09-18,3.29,1,349,8,2022-3206
658782728545567476,Downtown Industrial Style Apartment,446696026,Butler Services,,Downtown,39.95501,-83.00018,Entire home/apt,123,30,0,,,2,331,0,
658839157821172358,The Yellow Porch House | Incredible Charm & Location,52174539,Kate & Nat,,Near North/University,39.98333,-83.01033,Entire home/apt,167,30,2,2022-09-02,1.43,25,239,2,2022-1755
658866246564903146,Spacious Olde Towne East APT in Historic Mansion,449053468,Judges Mansion,,Near East,39.96388,-82.96683,Private room,150,2,4,2022-09-04,1.48,8,360,4,2022-1948
658868694552865373,Family Friendly Flat,315729151,Rachel,,Northland,40.06934,-82.95826,Entire home/apt,130,30,0,,,4,140,0,
658912438020658587,Housepitality - The Village Sanctuary - Location!,26958698,Benjamin,,Near North/University,39.98086,-83.01811,Entire home/apt,209,1,5,2022-09-04,2.50,107,364,5,2021-2688
659254581498545695,Premium Furnished 1 Bedroom in Downtown Columbus,465569802,Betty,,Downtown,39.96347,-82.98533,Entire home/apt,62,30,0,,,6,326,0,
659450997111656360,AMAZING MODERN NEW BUILD IN ITALIAN VILLAGE!,107290958,Joel,,Near North/University,39.98446,-82.99674,Entire home/apt,378,2,3,2022-09-11,3,6,274,3,2022-2114
659464879673739141,Spacious 1 Bedroom Suite w/ Own Walk Out Entrance,27941056,Joshua,,Far Northwest,40.11708,-83.10282,Entire home/apt,140,30,6,2022-09-04,2.57,1,90,6,
659504286867572789,Clean and lovely 1 bedroom townhouse,133856852,Amina,,Far Northwest,40.12751,-83.06896,Private room,53,1,3,2022-09-19,2.65,1,274,3,2022-2116
659539236082321856,Feels like Summer Bedroom,295931621,Emmanuel,,Eastland/Brice,39.91282,-82.83885,Private room,55,2,3,2022-09-04,1.13,6,363,3,2022-1799
659553972038501773,Alluring Fall Bedroom,295931621,Emmanuel,,Eastland/Brice,39.91404,-82.83833,Private room,55,2,3,2022-09-20,1.18,6,361,3,2022-1799
660010315044694359,ViralBNB by Viral Selfie Museums,466735500,Danielle,,Near East,39.9723552,-82.9797351,Entire home/apt,163,1,4,2022-08-17,2.45,2,0,4,2022-1472
660201674853643027,Beautiful Brick Condo - Steps from German Village,345450411,Evan,,Near South,39.94854,-82.98344,Entire home/apt,106,2,12,2022-09-14,4.80,10,145,12,2022-2421
660744980519066340,MODERN & DESIGNED HOME NEAR UNIVERSITY & STADIUM,33011209,Jason,,West Olentangy,39.9945,-83.03302,Entire home/apt,208,2,7,2022-09-19,3.23,4,61,7,
660808532545792511,King Bed w Memory Foam 2 Bedroom LUXURY Finish,437855893,Zoey,,North Linden,40.01461,-82.96658,Entire home/apt,138,1,3,2022-07-24,1.22,11,177,3,2021-1062
660814492138390122,NEWLY RENOVATED HOME IN THE HEART OF OLD COLUMBUS,33011209,Jason,,Near North/University,40.01577,-83.00957,Entire home/apt,129,2,6,2022-09-10,2.31,4,53,6,2022-7642
661002977824115264,Summer in the City,86953509,Joy,,Downtown,39.96354732833535,-83.00117757171392,Entire home/apt,100,30,0,,,1,209,0,
661420198070882386,The Castle l Free Parking + Entertainment Room,158439641,GH Hospitality,,Near South,39.94659,-82.96062,Entire home/apt,268,2,3,2022-08-21,1.22,52,357,3,2022-1618
661487970001329866,1 Bedroom Downtown Unit,457748235,Tayvin,,Downtown,39.95566138557695,-83.00166305154562,Entire home/apt,99,1,16,2022-09-19,10.21,1,323,16,2025-1456
661559388995538236,Historic Home in German Village with Large Elegant Patio,125943733,Josiahs Team At Airriva,,Near South,39.9509,-82.99628,Entire home/apt,69,1,5,2022-08-25,2.31,1,178,5,2022-0526
661662470414885400,Welcome to the Tranquility Room- Near everything,53884276,Theresa,,Eastmoor/Walnut Ridge,39.96946,-82.91077,Private room,39,10,2,2022-09-14,2,6,339,2,2022-1854
661672678101475927,Housepitality - City View Loft - German Village,26958698,Benjamin,,Near South,39.95122,-82.99647,Entire home/apt,165,1,4,2022-09-11,1.82,107,360,4,2022-1402
662102996027466268,Stately 1BR Corner Suite in Historic Building,449053468,Judges Mansion,,Near East,39.9646,-82.96672,Private room,146,1,7,2022-09-05,2.84,8,357,7,2022-1944
662383627611136591,Housepitality ~ The Victorian Vacation Home,26958698,Benjamin,,Near North/University,39.98591,-83.01058,Entire home/apt,242,1,6,2022-09-05,2.25,107,352,6,2022-2024
662489846390257058,Housepitality ~ Columbus Adventure  - 2 Apartments,26958698,Benjamin,,South Linden,39.98348,-82.98388,Entire home/apt,193,30,1,2022-08-20,0.91,107,358,1,2021-2694
662687686683541793,The Dublin House,343646014,Skyler,,Northwest,40.0933,-83.09929,Entire home/apt,161,1,15,2022-09-18,11.25,1,304,15,
662833911546528691,Lovely 2bdr boutique retreat on N.High,66480503,Will,,Near North/University,39.97869,-83.00272,Entire home/apt,166,3,0,,,8,344,0,2022-4321
663002297801368421,"Economy Queen Bed near OSU, Mapfre, and Freeway",41002453,Jerry,,Near North/University,40.00693,-82.99842,Private room,76,2,3,2022-08-28,1.17,15,363,3,2022-1108
663157537952294029,Lovely one bedroom with FREE garage parking,458947966,Aerial,,Near East,39.96399,-82.98122,Entire home/apt,100,30,0,,,2,173,0,
663728801928000529,Premium Furnished 1 Br in Downtown Columbus,465569802,Betty,,Downtown,39.96461,-82.984,Entire home/apt,62,30,0,,,6,346,0,
663786700125274083,Premium Furnished 1 Bedroom in Downtown Columbus,465569802,Betty,,Downtown,39.96454,-82.98546,Entire home/apt,62,30,1,2022-08-08,0.67,6,362,1,
663795632400350628,Premium Furnished 1 Bedroom in Downtown Columbus,465569802,Betty,,Downtown,39.96448,-82.98417,Entire home/apt,62,30,0,,,6,310,0,
664376519903568872,The Scarlet Dahlia on Duncan,63469270,Katie,,Near North/University,40.01514,-83.0130368,Entire home/apt,161,1,8,2022-09-17,4.07,6,352,8,2022-2033
664450555021240048,North West Columbus 3 BR.,129173004,Misook,,Northwest,40.05401,-83.0549,Entire home/apt,115,30,0,,,2,333,0,
664582891961695762,Housepitality - The OSU Mansion- OSU/Sleeps 20!,26958698,Benjamin,,South Linden,39.99894,-82.9946,Entire home/apt,309,1,3,2022-08-05,1.67,107,360,3,2021-2880
665699068801682115,SONE'S PLACE ROOM B,141210967,Grace,,Northland,40.0954,-82.94908,Private room,35,30,0,,,3,332,0,Exempt
665794386893576907,Modern & Luxury 3 Bedroom 2.5 Bath w FREE Parking,437855893,Zoey,,Near East,39.95365,-82.96204,Entire home/apt,246,1,2,2022-07-24,0.90,11,176,2,2020-2199
665794446772292581,King Bed w luxury bath 4 Bedroom with FREE PARKING,437855893,Zoey,,Near East,39.97,-82.97378,Entire home/apt,276,1,1,2022-08-04,0.61,11,91,1,2022-1464
666121934428607927,LUXURY MEETS COMFORT,428280358,Sadie,,Near East,39.9706601,-82.97482190000001,Entire home/apt,264,3,3,2022-09-15,3,1,247,3,2022-1542
666521990509909580,* Creekside Cottage* Columbus/ OSU/Airport/Easton,468337452,Creekside Cottage,,Northeast,40.02107,-82.87712,Entire home/apt,150,2,13,2022-09-04,6.50,1,135,13,
666734537893742149,Housepitality ~ The Franklinton Crown - Location,26958698,Benjamin,,Franklinton,39.95665,-83.02645,Entire home/apt,133,1,1,2022-07-30,0.56,107,358,1,2021-3168
667364760866479351,Housepitality - The Bluestone Townhouse,26958698,Benjamin,,South Linden,39.98222,-82.98756,Entire home/apt,143,30,3,2022-08-17,1.34,107,337,3,2021-2690
667764977791460968,Modern Apartment in Prime Location (ID9149X81),263502162,Landing,,Rocky Fork-Blacklick,40.10105,-82.82617,Entire home/apt,108,30,0,,,25,0,0,
668076842337329867,Spacious 4-bedroom home perfect for families,37177366,Nasim,,Northland,40.08169,-82.96064,Entire home/apt,149,2,5,2022-09-11,2.54,1,337,5,2022-2285
668359632812471021,Landing | Modern Apartment with Amazing Amenities (ID862043),263502162,Landing,,Westland,39.91488,-83.11759,Entire home/apt,96,30,0,,,25,0,0,
668363254871607682,Quaint Old Towne East Townhouse,362970796,Kp,,Near East,39.95939,-82.96835,Entire home/apt,145,1,7,2022-08-28,3.44,1,53,7,2020-1621
668831629039559551,The Terra Suite - Two-Bed German Village,431344669,Jesse,,Near South,39.944431,-82.9934755,Entire home/apt,207,1,13,2022-09-18,6.39,5,159,13,2022-1754
668883713408812873,"Cozy 2BR Duplex • Big Kitchen, Yard, 10 Min to OSU",139081814,Vlad,,Near South,39.92948,-82.98763,Entire home/apt,87,2,8,2022-09-08,5.33,1,152,8,2021-1944
669175601845169316,Modern Apartment in Prime Location (ID8451X34),263502162,Landing,,Far North,40.10754,-83.0208,Entire home/apt,95,30,0,,,25,0,0,
669407143920003865,Comfy and Cozy Home near downtown and OSU,246594610,Tyjae,,South Linden,40.00905,-82.98076,Entire home/apt,179,30,4,2022-09-05,1.79,2,180,4,2022-0710
669475861474889289,"Large Stylish Studio, Pet Friendly 2111E-5th",174256511,Nicholas,,South Linden,39.98486,-82.94852,Entire home/apt,90,2,5,2022-08-28,2.27,32,355,5,2020-1277
669606663912463831,Pet Friendly 1 BD Large Stylish Mil3D,174256511,Nicholas,,Near East,39.95575,-82.96184,Entire home/apt,99,2,5,2022-09-05,2.54,32,361,5,2020-1277
669632176302739982,"Large Stylish Studio, Pet Friendly 2105E - 5th",174256511,Nicholas,,South Linden,39.98548,-82.94716,Entire home/apt,92,2,7,2022-09-04,3.18,32,363,7,2020-1277
669647744679733071,Pet Friendly 1 Bedroom NorthviewC,174256511,Nicholas,,Northeast,39.98485,-82.9336,Entire home/apt,102,2,1,2022-07-21,0.48,32,362,1,2022-2853
669663588709523394,Old Town East 1 bed sleeps 4 pet friendly ForestD,174256511,Nicholas,,Near South,39.94607,-82.97169,Entire home/apt,114,2,0,,,32,359,0,2022-2849
669690378867081180,Housepitality - The Sunset House,26958698,Benjamin,,North Linden,40.03323,-82.99413,Entire home/apt,198,30,4,2022-08-25,2.40,107,166,4,2021-2696
669781724095716083,"Private room near OSU, CMU and Easton",261692245,Dane & Jing,,Northeast,40.02551,-82.90111,Private room,36,14,0,,,9,262,0,
670186167419752488,The Golden Daisy on Duncan,63469270,Katie,,Near North/University,40.01501,-83.01441,Entire home/apt,156,1,5,2022-09-06,2.50,6,346,5,2022-2034
670186224856488380,Modern Convenience near Franklin Park! 1 BR Apt.,63469270,Katie,,Near East,39.96195,-82.96227,Entire home/apt,97,1,5,2022-09-18,5,6,356,5,2022-8999
670186272974644938,East Market Gem!  1 BR Apt - just steps away!,63469270,Katie,,Near East,39.96176,-82.96027,Entire home/apt,127,1,1,2022-09-19,1,6,363,1,2002-8003
670297146496755569,Brand New Luxurious/Modern 5 min to OSU Stadium,261649006,Alex,,Near North/University,39.98896999999999,-83.011223,Entire home/apt,389,1,5,2022-09-18,2.21,10,292,5,2022-2477
670454247212903243,★ Soho Place: Premier Modern Downtown 2BR Loft,43899892,Joel & Angie,,Near North/University,39.99082,-83.00688,Entire home/apt,149,1,7,2022-09-18,5.00,2,336,7,2021-2181
670851641920367977,Brand New Luxurious 3BR/3.5BTH Perfect Location,261649006,Alex,,Near North/University,39.98787,-83.01218,Entire home/apt,410,1,7,2022-09-18,3.09,10,285,7,2022-2478
670874971733275707,Charming Home Near Historic German Village(1 bdrm),29351349,Zach And Emily,,Near South,39.94574,-82.98472,Private room,60,1,0,,,2,0,0,2022-1028
671059119673387973,Library- Large 1st floor corner suite/private bath,449053468,Judges Mansion,,Near East,39.96461,-82.96559,Private room,131,1,6,2022-09-18,2.69,8,355,6,2022-1943
671118641246133126,Free Parking/Exposed Brick Suite/Heart of Columbus,428133769,Nicholas,,Downtown,39.95644,-82.99468,Entire home/apt,114,2,5,2022-09-18,2.63,1,345,5,2022-1905
671195264937732201,The Retreat Room is spacious comfort.,53884276,Theresa,,Eastmoor/Walnut Ridge,39.96834,-82.91152,Private room,46,10,2,2022-08-27,1.46,6,362,2,2022-1855
671357263619026485,Night at the Theater/99 in projector!/balcony/wifi,390327034,Jordan,,Near South,39.94608,-82.96032,Entire home/apt,124,1,4,2022-08-20,2.45,9,265,4,2022-3691
671541224146468413,Rejuvenating Spring,295931621,Emmanuel,,Eastland/Brice,39.9131,-82.84025,Private room,56,2,6,2022-09-17,3.91,6,365,6,2022-1799
671798974903067789,NEW! Columbus Home w/ Deck ~ 1 Mi to Franklin Park,121719854,Evolve,,Near East,39.95909,-82.9719,Entire home/apt,123,2,0,,,14,326,0,2022-1830
672243564144334300,"Updated 3 bedroom in the heart of it all!!
Welcome",444169375,Maurice,,South Linden,39.99956,-82.97525,Entire home/apt,112,1,20,2022-09-14,9.52,1,156,20,2022-1197
672385656025486087,Housepitality ~ The 614 House (5mins To Downtown!),26958698,Benjamin,,South Linden,39.98132,-82.98821,Entire home/apt,164,30,1,2022-07-18,0.45,107,65,1,2021-2693
672776144894044659,"""A state of Mind"" for you to unwind",460063873,Yaisa,,Eastmoor/Walnut Ridge,39.96614,-82.87739,Private room,47,7,0,,,4,348,0,
673243792991843904,Stylish Home - Jungalow - 3 KING BEDS | Free Parking | Short North | Downtown | High Street,109117484,Sergio,,Near North/University,39.9765808,-83.0006982,Entire home/apt,159,1,25,2022-09-19,12.30,10,348,25,2021-2511
673263659628806313,Housepitality ~ The Lucky 7's Inn - Value,26958698,Benjamin,,North Linden,40.02296,-82.99053,Entire home/apt,195,1,3,2022-09-04,2.20,107,151,3,2022-1629
673324224257330359,"""A night of Tranquility"" Private King Suite w/bath",460063873,Yaisa,,Eastmoor/Walnut Ridge,39.965,-82.87853,Private room,55,7,0,,,4,348,0,
673386241384356527,Stylish Studio w/Priv-Bath and Distinct Character,449053468,Judges Mansion,,Near East,39.96467,-82.96609,Private room,139,1,5,2022-09-05,2.50,8,358,5,2022-1946
673408338104067387,Classic 1 BR corner suite w/priv bath& kitchenette,449053468,Judges Mansion,,Near East,39.96518,-82.96668,Private room,123,1,1,2022-09-18,1,8,356,1,2022-1945
